index,sheet_id,title,is_cockpit_source_tab,replica_priority,nicegui_route,suggested_component,row_count,column_count,frozen_row_count,frozen_column_count,hide_gridlines,has_tab_color,conditional_format_rule_count,filter_view_count,has_basic_filter,protected_range_count,chart_count,detected_column_count,detected_columns
14,1952644641,🧭 MVPQAIC_WEBAPP_VIEW_NAVIGATION,False,P2,/cockpit/🧭_mvpqaic_webapp_view_navigation,DataGridCard,1000,35,6,10,False,False,0,0,True,0,0,7,MVP QAIC WEB APP VIEW NAVIGATION DESIGN | version | MVP_QAIC_P5E_WEBAPP_BLUEPRINT_BUILD_PLAN_0.1.6_SAFE_FAST_DESIGN_ONLY | timestamp | 2026-06-15 23:16:12 | mode | DESIGN_ONLY_NO_APPSHEET_BUILD
15,176261228,📐 MVPQAIC_WEBAPP_SCHEMA_CONTRACT,False,P2,/cockpit/📐_mvpqaic_webapp_schema_contract,DataGridCard,1000,36,6,10,False,False,0,0,True,0,0,7,MVP QAIC WEB APP SCHEMA CONTRACT | version | MVP_QAIC_P5E_WEBAPP_BLUEPRINT_BUILD_PLAN_0.1.6_SAFE_FAST_DESIGN_ONLY | timestamp | 2026-06-15 23:16:05 | mode | DESIGN_ONLY_NO_APPSHEET_BUILD
16,641524588,🧱 MVPQAIC_WEBAPP_DATA_MODEL,False,P2,/cockpit/🧱_mvpqaic_webapp_data_model,DataGridCard,1000,28,6,8,False,False,0,0,True,0,0,7,MVP QAIC WEB APP DATA MODEL DESIGN | version | MVP_QAIC_P5B_WEBAPP_DATA_MODEL_DESIGN_0.1.3_SAFE_FAST_DESIGN_ONLY | timestamp | 2026-06-15 21:50:29 | mode | DESIGN_ONLY_NO_APPSHEET_BUILD
17,1335060166,🧭 MVPQAIC_WEBAPP_ACTION_PLAN,False,P2,/cockpit/🧭_mvpqaic_webapp_action_plan,DataGridCard,1000,26,6,7,False,False,0,0,True,0,0,7,MVP QAIC WEB APP ACTION PLAN | version | MVP_QAIC_P5A2_WEBAPP_BLOCKER_TRIAGE_0.1.2_SAFE_FAST | timestamp | 2026-06-15 21:44:52 | mode | P5A2_BLOCKER_TRIAGE_SAFE_FAST
18,1203711056,🌐 MVPQAIC_WEBAPP_READINESS_AUDIT,False,P2,/cockpit/🌐_mvpqaic_webapp_readiness_audit,DataGridCard,1000,32,7,7,False,False,0,0,True,0,0,7,MVP QAIC WEB APP READINESS AUDIT | version | MVP_QAIC_P5L_POST_APPLY_VALIDATION_CHAIN_0.2.6_SAFE_FAST_NO_APPSHEET_BUILD | timestamp | 2026-06-18 19:52:47 | mode | P5A_SAFE_FAST_GUARD
19,1267766194,🧭 P6E_FAST_HIDE_DELETE_GATE,False,P2,/cockpit/🧭_p6e_fast_hide_delete_gate,DataGridCard,1000,26,1,0,False,False,0,0,True,0,0,11,gate_id | check_name | status | decision | value | blocking | review_watch | next_action | run_id | version | safety
20,985758554,🧹 P6E_HIDE_DELETE_STAGING_QUEUE,False,P2,/cockpit/🧹_p6e_hide_delete_staging_queue,DataGridCard,1000,26,1,0,False,False,0,0,True,0,0,24,p6e_id | source_queue_id | sheet_name | source_bucket | target_role | cleanup_candidate | p6d_apply_stage | neutralized_tab_color | current_visibility | backup_proof_required | backup_proof_status | backup_file_or_export_note | dependency_proof_status | dependency_proof_note | human_apply_decision | exact_delete_confirmation | can_hide_now | can_delete_now | final_action_status | last_apply_run_id | next_action | run_id | version | safety
21,51032960,🧾 P6E_EXPORT_PROOF_REGISTER,False,P2,/cockpit/🧾_p6e_export_proof_register,DataGridCard,1000,26,1,0,False,False,0,0,True,0,0,13,proof_id | sheet_name | source_bucket | required_export_format | backup_proof_status | backup_file_or_export_note | dependency_proof_status | dependency_proof_note | suggested_after_proof_action | delete_allowed_without_exact_confirmation | run_id | version | safety
22,1497298732,🧾 P6E_FAST_CLEAN_EXECUTION_LOG,False,P2,/cockpit/🧾_p6e_fast_clean_execution_log,DataGridCard,1000,26,1,0,False,False,0,0,True,0,0,11,action | status | run_id | queue_rows | neutralized_count | hidden_count | deleted_count | timestamp | version | safety | notes
23,676387535,🧹 P6D_NEUTRALIZE_HIDE_APPLY_QUEUE,False,P2,/cockpit/🧹_p6d_neutralize_hide_apply_queue,DataGridCard,1000,26,1,0,False,False,0,0,True,0,0,20,queue_id | sheet_name | source_bucket | target_role | cleanup_candidate | proposed_action | apply_stage | backup_proof_status | dependency_proof_status | human_apply_decision | exact_delete_confirmation | neutralize_allowed_now | hide_allowed_now | delete_allowed_now | current_visibility | current_tab_color | next_action | run_id | version | safety
24,1795341110,🧭 P6D_FAST_CLEAN_APPLY_GATE,False,P2,/cockpit/🧭_p6d_fast_clean_apply_gate,DataGridCard,1000,26,1,0,False,False,0,0,True,0,0,11,gate_id | check_name | status | decision | value | blocking | review_watch | next_action | run_id | version | safety
25,1550429209,🧾 P6D_CLEAN_EXECUTION_LOG,False,P2,/cockpit/🧾_p6d_clean_execution_log,DataGridCard,1000,26,1,0,False,False,0,0,True,0,0,11,action | status | run_id | queue_rows | neutralized_count | hidden_count | deleted_count | timestamp | version | safety | notes
26,1561546828,🧭 P6C_CLEAN_SERIOUS_GATE,False,P2,/cockpit/🧭_p6c_clean_serious_gate,DataGridCard,1000,26,1,3,False,False,0,0,True,0,0,11,gate_id | check_name | status | decision | value | blocking | review_watch | next_action | run_id | version | safety
27,79063563,📦 P6C_EXPORT_BACKUP_PACKAGE_MAP,False,P2,/cockpit/📦_p6c_export_backup_package_map,DataGridCard,1000,26,1,3,False,False,0,0,True,0,0,10,package_item_id | export_group | source_sheet | retention_bucket | export_required | export_priority | proof_artifact_expected | post_export_status | next_action | run_id
28,1825698669,🧩 P6C_DEPENDENCY_PROOF_MATRIX,False,P2,/cockpit/ready_p6c_dependency_proof_matrix,DataGridCard,1000,26,1,3,False,False,0,0,True,0,0,13,proof_id | sheet_name | retention_bucket | cleanup_candidate | dependency_proof_required | script_registry_check_required | formula_reference_check_required | manual_export_required | apply_allowed_now | risk_level | proof_status | next_action | run_id
29,1701873210,🧹 P6C_CLEAN_APPLY_DECISION_PACK,False,P2,/cockpit/🧹_p6c_clean_apply_decision_pack,DataGridCard,1000,26,1,3,False,False,0,0,True,0,0,14,decision_id | decision_area | status | action_type | allowed_now | requires_manual_export | requires_dependency_proof | target_count | blocked_count | review_watch_count | next_action | run_id | version | safety
30,450213818,🧭 P6B_RETENTION_REVIEW_GATE,False,P2,/cockpit/🧭_p6b_retention_review_gate,DataGridCard,1000,26,1,3,False,False,0,0,True,0,0,12,gate_id | check_name | status | decision | value | blocking | review_watch | next_action | run_id | version | safety | notes
31,1326800793,📤 P6B_MANUAL_EXPORT_ACTION_PLAN,False,P2,/cockpit/📤_p6b_manual_export_action_plan,DataGridCard,1000,26,1,3,False,False,0,0,True,0,0,14,action_id | export_object | export_type | priority | status | manual_action | backup_required | dependency_check_required | blocking | next_action | run_id | version | safety | notes
32,529533096,🧹 P6B_CLEANUP_DECISION_QUEUE,False,P2,/cockpit/🧹_p6b_cleanup_decision_queue,DataGridCard,1000,26,1,3,False,False,0,0,True,0,0,17,queue_id | sheet_name | retention_bucket | target_role | cleanup_candidate | proposed_later_action | decision_status | backup_required | dependency_check_required | hide_allowed_now | delete_allowed_now | human_review_required | next_action | run_id | version | safety | notes
33,2105122401,📦 P6A_EXPORT_PACKAGE_INDEX,False,P2,/cockpit/📦_p6a_export_package_index,DataGridCard,1000,26,1,3,False,False,0,0,True,0,0,11,package_id | artifact_type | object_name | role | export_priority | export_format | status | owner_action | run_id | version | safety
34,379885664,🧾 P6A_FOUNDATION_RELEASE_NOTES,False,P2,/cockpit/🧾_p6a_foundation_release_notes,DataGridCard,1000,26,1,3,False,False,0,0,True,0,0,10,note_id | section | status | decision | evidence | review_watch | next_action | run_id | version | safety
35,524370171,📤 P6A_MANUAL_EXPORT_CHECKLIST,False,P2,/cockpit/📤_p6a_manual_export_checklist,DataGridCard,1000,26,1,3,False,False,0,0,True,0,0,10,check_id | export_object | export_action | required_before_cleanup | blocking | status | human_action | run_id | version | safety
36,1392264108,🧭 P6A_NEXT_AXIS_DECISION_MAP,False,P2,/cockpit/🧭_p6a_next_axis_decision_map,DataGridCard,1000,26,1,3,False,False,0,0,True,0,0,10,axis_id | priority | axis_name | decision | start_condition | blocked_until | recommended_next_batch | safety_lock | run_id | version
37,1909640929,🧹 P6A_SHEET_RETENTION_MATRIX,False,P2,/cockpit/🧹_p6a_sheet_retention_matrix,DataGridCard,1000,26,1,3,False,False,0,0,True,0,0,14,sheet_name | current_role | target_role | retention_bucket | keep_reason | archive_condition | hide_allowed_now | delete_allowed_now | backup_required | dependency_check_required | next_action | run_id | version | safety
38,1816843963,🧭 P6A_EXPORT_READINESS_AUDIT,False,P2,/cockpit/🧭_p6a_export_readiness_audit,DataGridCard,1000,26,1,3,False,False,0,0,True,0,0,11,audit_id | control | status | value | decision | blocking | review_watch | next_action | run_id | version | safety
39,1296078729,🧭 P5F3_FOUNDATION_CLOSURE_GATE,False,P2,/cockpit/🧭_p5f3_foundation_closure_gate,DataGridCard,80,26,5,2,False,True,0,0,False,0,0,8,🧭 P5F3_FOUNDATION_CLOSURE_GATE | P5F3 distinct foundation closure gate | status | READY | version | MVP_QAIC_P5F3_FOUNDATION_CLOSURE_DISTINCT_GATE_3.6.3_SAFE | safety | HUMAN_REVIEW_ONLY_NO_EXTERNAL_CALL_NO_SECRET_NO_BROKER_NO_ORDER_NO_SIZING_NO_DELETE_NO_HIDE_NO_TRIGGER_NO_MENU_MUTATION_NO_CLASP_NO_DRIVE_MUTATION_NO_GEM_TEST_NO_JOURNAL_AUTO_NO_CLEANUP_APPLY
40,740925139,🧾 P5F3_FOUNDATION_CLOSURE_HANDOFF,False,P2,/cockpit/🧾_p5f3_foundation_closure_handoff,DataGridCard,80,26,5,2,False,True,0,0,False,0,0,8,🧾 P5F3_FOUNDATION_CLOSURE_HANDOFF | P5F3 distinct foundation closure handoff | status | READY | version | MVP_QAIC_P5F3_FOUNDATION_CLOSURE_DISTINCT_GATE_3.6.3_SAFE | safety | HUMAN_REVIEW_ONLY_NO_EXTERNAL_CALL_NO_SECRET_NO_BROKER_NO_ORDER_NO_SIZING_NO_DELETE_NO_HIDE_NO_TRIGGER_NO_MENU_MUTATION_NO_CLASP_NO_DRIVE_MUTATION_NO_GEM_TEST_NO_JOURNAL_AUTO_NO_CLEANUP_APPLY
41,1848158766,🧭 P5F_FOUNDATION_CLOSURE_GATE,False,P2,/cockpit/🧭_p5f_foundation_closure_gate,DataGridCard,1000,26,5,5,False,True,0,0,True,0,0,8,🧭 P5F_FOUNDATION_CLOSURE_GATE | P5F foundation closure gate | status | READY | version | MVP_QAIC_P5F2_FOUNDATION_CLOSURE_PUBLIC_ALIASES_3.6.2_SAFE | safety | HUMAN_REVIEW_ONLY_NO_EXTERNAL_CALL_NO_SECRET_NO_BROKER_NO_ORDER_NO_SIZING_NO_DELETE_NO_HIDE_NO_TRIGGER_NO_MENU_MUTATION_NO_CLASP_NO_DRIVE_MUTATION_NO_GEM_TEST_NO_JOURNAL_AUTO_NO_CLEANUP_APPLY
42,1686251118,🧾 P5F_FOUNDATION_CLOSURE_HANDOFF,False,P2,/cockpit/🧾_p5f_foundation_closure_handoff,DataGridCard,1000,26,5,5,False,True,0,0,True,0,0,8,🧾 P5F_FOUNDATION_CLOSURE_HANDOFF | P5F foundation closure handoff | status | READY | version | MVP_QAIC_P5F2_FOUNDATION_CLOSURE_PUBLIC_ALIASES_3.6.2_SAFE | safety | HUMAN_REVIEW_ONLY_NO_EXTERNAL_CALL_NO_SECRET_NO_BROKER_NO_ORDER_NO_SIZING_NO_DELETE_NO_HIDE_NO_TRIGGER_NO_MENU_MUTATION_NO_CLASP_NO_DRIVE_MUTATION_NO_GEM_TEST_NO_JOURNAL_AUTO_NO_CLEANUP_APPLY
43,2022637573,🧹 P5E_CLEANUP_READINESS_DASHBOARD,False,P2,/cockpit/🧹_p5e_cleanup_readiness_dashboard,DataGridCard,1000,26,5,5,False,True,0,0,True,0,0,8,🧹 P5E_CLEANUP_READINESS_DASHBOARD | P5E cleanup readiness dashboard | status | READY | version | MVP_QAIC_P5E_CLEANUP_READINESS_DASHBOARD_3.5.0_SAFE | safety | HUMAN_REVIEW_ONLY_NO_EXTERNAL_CALL_NO_SECRET_NO_BROKER_NO_ORDER_NO_SIZING_NO_DELETE_NO_HIDE_NO_TRIGGER_NO_MENU_MUTATION_NO_CLASP_NO_DRIVE_MUTATION_NO_GEM_TEST_NO_JOURNAL_AUTO_NO_CLEANUP_APPLY
44,1139547793,🧭 P5E_CLEANUP_READINESS_AUDIT,False,P2,/cockpit/🧭_p5e_cleanup_readiness_audit,DataGridCard,1000,26,5,5,False,True,0,0,True,0,0,8,🧭 P5E_CLEANUP_READINESS_AUDIT | P5E cleanup readiness audit | status | READY | version | MVP_QAIC_P5E_CLEANUP_READINESS_DASHBOARD_3.5.0_SAFE | safety | HUMAN_REVIEW_ONLY_NO_EXTERNAL_CALL_NO_SECRET_NO_BROKER_NO_ORDER_NO_SIZING_NO_DELETE_NO_HIDE_NO_TRIGGER_NO_MENU_MUTATION_NO_CLASP_NO_DRIVE_MUTATION_NO_GEM_TEST_NO_JOURNAL_AUTO_NO_CLEANUP_APPLY
45,1952811446,🧾 P5D_OPERATIONAL_EXPORT_HANDOFF,False,P2,/cockpit/🧾_p5d_operational_export_handoff,DataGridCard,1000,26,5,5,False,True,0,0,True,0,0,8,🧾 P5D_OPERATIONAL_EXPORT_HANDOFF | P5D operational documentation/export handoff | status | READY | version | MVP_QAIC_P5D_DOCUMENTATION_EXPORT_HANDOFF_3.4.0_SAFE | safety | HUMAN_REVIEW_ONLY_NO_EXTERNAL_CALL_NO_SECRET_NO_BROKER_NO_ORDER_NO_SIZING_NO_DELETE_NO_HIDE_NO_TRIGGER_NO_MENU_MUTATION_NO_CLASP_NO_DRIVE_MUTATION_NO_GEM_TEST_NO_JOURNAL_AUTO
46,2120011257,🧭 P5D_DOC_EXPORT_READINESS_AUDIT,False,P2,/cockpit/🧭_p5d_doc_export_readiness_audit,DataGridCard,1000,26,5,5,False,True,0,0,True,0,0,8,🧭 P5D_DOC_EXPORT_READINESS_AUDIT | P5D documentation/export readiness audit | status | READY | version | MVP_QAIC_P5D_DOCUMENTATION_EXPORT_HANDOFF_3.4.0_SAFE | safety | HUMAN_REVIEW_ONLY_NO_EXTERNAL_CALL_NO_SECRET_NO_BROKER_NO_ORDER_NO_SIZING_NO_DELETE_NO_HIDE_NO_TRIGGER_NO_MENU_MUTATION_NO_CLASP_NO_DRIVE_MUTATION_NO_GEM_TEST_NO_JOURNAL_AUTO
47,1820465311,🧭 P5C2_BLOCKER_FALSE_POSITIVE_CLASSIFICATION,False,P2,/cockpit/🧭_p5c2_blocker_false_positive_classification,DataGridCard,1000,26,5,5,False,True,0,0,True,0,0,8,🧭 P5C2_BLOCKER_FALSE_POSITIVE_CLASSIFICATION | P5C2 false positive classification | status | READY | version | MVP_QAIC_P5C2_FALSE_POSITIVE_GATE_REPAIR_3.3.2_SAFE | safety | HUMAN_REVIEW_ONLY_NO_EXTERNAL_CALL_NO_SECRET_NO_BROKER_NO_ORDER_NO_SIZING_NO_DELETE_NO_HIDE_NO_TRIGGER_NO_MENU_MUTATION_NO_CLASP_NO_DRIVE_MUTATION_NO_GEM_TEST_NO_JOURNAL_AUTO
48,812221160,🧭 P5C2_NEXT_ACTION_DECISION_GATE_REPAIRED,False,P2,/cockpit/🧭_p5c2_next_action_decision_gate_repaired,DataGridCard,1000,26,5,5,False,True,0,0,True,0,0,8,🧭 P5C2_NEXT_ACTION_DECISION_GATE_REPAIRED | P5C2 repaired P5D decision gate | status | READY | version | MVP_QAIC_P5C2_FALSE_POSITIVE_GATE_REPAIR_3.3.2_SAFE | safety | HUMAN_REVIEW_ONLY_NO_EXTERNAL_CALL_NO_SECRET_NO_BROKER_NO_ORDER_NO_SIZING_NO_DELETE_NO_HIDE_NO_TRIGGER_NO_MENU_MUTATION_NO_CLASP_NO_DRIVE_MUTATION_NO_GEM_TEST_NO_JOURNAL_AUTO
49,1857415260,🧭 P5C1_BLOCKER_REVIEW_DRILLDOWN,False,P2,/cockpit/🧭_p5c1_blocker_review_drilldown,DataGridCard,1000,26,5,4,False,True,0,0,True,0,0,8,🧭 P5C1_BLOCKER_REVIEW_DRILLDOWN | P5C1 blocker/review drilldown | status | READY | version | MVP_QAIC_P5C1_BLOCKER_REVIEW_DRILLDOWN_3.3.1_SAFE | safety | HUMAN_REVIEW_ONLY_NO_EXTERNAL_CALL_NO_SECRET_NO_BROKER_NO_ORDER_NO_SIZING_NO_DELETE_NO_HIDE_NO_TRIGGER_NO_MENU_MUTATION_NO_CLASP_NO_DRIVE_MUTATION_NO_GEM_TEST_NO_JOURNAL_AUTO
50,838823718,🧭 P5C1_NEXT_ACTION_DECISION_GATE,False,P2,/cockpit/🧭_p5c1_next_action_decision_gate,DataGridCard,1000,26,5,4,False,True,0,0,True,0,0,8,🧭 P5C1_NEXT_ACTION_DECISION_GATE | P5C1 blocker/review drilldown | status | READY | version | MVP_QAIC_P5C1_BLOCKER_REVIEW_DRILLDOWN_3.3.1_SAFE | safety | HUMAN_REVIEW_ONLY_NO_EXTERNAL_CALL_NO_SECRET_NO_BROKER_NO_ORDER_NO_SIZING_NO_DELETE_NO_HIDE_NO_TRIGGER_NO_MENU_MUTATION_NO_CLASP_NO_DRIVE_MUTATION_NO_GEM_TEST_NO_JOURNAL_AUTO
51,658974900,🧭 P5C_PROJECT_MEMORY_HANDOFF,False,P2,/cockpit/🧭_p5c_project_memory_handoff,DataGridCard,1000,26,5,3,False,True,0,0,True,0,0,8,🧭 P5C_PROJECT_MEMORY_HANDOFF | Project memory checkpoint after P4T→P5B | status | READY | run_id | P5CMEM-20260614-224609 | version | MVP_QAIC_P5C_PROJECT_MEMORY_HANDOFF_ROADMAP_3.3.0_SAFE
52,1193651125,🗺️ P5C_REMAINING_ROADMAP,False,P2,/cockpit/🗺️_p5c_remaining_roadmap,DataGridCard,1000,26,5,3,False,False,0,0,True,0,0,8,🗺️ P5C_REMAINING_ROADMAP | Remaining batches after P5B | status | READY | run_id | P5CMEM-20260614-224609 | version | MVP_QAIC_P5C_PROJECT_MEMORY_HANDOFF_ROADMAP_3.3.0_SAFE
53,1351472942,🧭 P5B_PROMPT_RUN_QUEUE_UI_AUDIT,False,P2,/cockpit/🧭_p5b_prompt_run_queue_ui_audit,DataGridCard,1000,26,5,0,False,True,0,0,True,0,0,6,🧭 P5B_PROMPT_RUN_QUEUE_UI_AUDIT | Prompt Run Queue UI polish audit | status | READY | run_id | P5BQUEUE-20260614-223905
54,1118065640,🏠 MVPQAIC_HOME,False,P2,/cockpit/🏠_mvpqaic_home,DataGridCard,1000,26,5,3,False,False,0,0,True,0,0,8,🏠 MVPQAIC_HOME — Cockpit opérationnel MVP QAIC | HOME | status | READY | run_id | P5AHOME-20260619-003723 | version | MVP_QAIC_P5A_MVP_HOME_EXECUTIVE_CONTROL_CENTER_3.1.9_P5A_HOME_EXEC_SHEET_NAME_GUARDS_SAFE
55,1214253573,📊 MVPQAIC_EXECUTIVE_CONTROL_CENTER,False,P2,/cockpit/📊_mvpqaic_executive_control_center,DataGridCard,1000,26,5,3,False,False,0,0,True,0,0,8,📊 MVPQAIC_EXECUTIVE_CONTROL_CENTER — Executive status & gates | EXEC | status | READY | run_id | P5AHOME-20260619-003723 | version | MVP_QAIC_P5A_MVP_HOME_EXECUTIVE_CONTROL_CENTER_3.1.9_P5A_HOME_EXEC_SHEET_NAME_GUARDS_SAFE
56,1956868298,🧭 P4Z_SCRIPT_REGISTRY_EXPORT_AUDIT,False,P2,/cockpit/🧭_p4z_script_registry_export_audit,DataGridCard,1000,26,5,3,False,True,0,0,True,0,0,8,🧭 P4Z_SCRIPT_REGISTRY_EXPORT_AUDIT | Script registry / CLASP export evidence audit | status | READY | run_id | P4ZREG-20260614-222155 | version | MVP_QAIC_P4Z_SCRIPT_REGISTRY_EXPORT_AUDIT_MAXI_3.0.0_SAFE
57,1880533036,🧭 P4Z_SCRIPT_REGISTRY_EXPORT_ACTION_PLAN,False,P2,/cockpit/🧭_p4z_script_registry_export_action_plan,DataGridCard,1000,26,5,3,False,True,0,0,True,0,0,8,🧭 P4Z_SCRIPT_REGISTRY_EXPORT_ACTION_PLAN | Non-destructive action plan | status | READY | run_id | P4ZREG-20260614-222155 | version | MVP_QAIC_P4Z_SCRIPT_REGISTRY_EXPORT_AUDIT_MAXI_3.0.0_SAFE
58,76874442,🧭 P4Y_CDC_TRACKER_ALIGNMENT_AUDIT,False,P2,/cockpit/🧭_p4y_cdc_tracker_alignment_audit,DataGridCard,1000,26,6,2,False,True,0,0,True,0,0,8,🧭 P4Y_CDC_TRACKER_ALIGNMENT_AUDIT | CDC tracker alignment for paused P4 variant chain | status | READY | run_id | P4YCDC-20260614-221644 | version | MVP_QAIC_P4Y_CDC_DELIVERY_TRACKER_ALIGNMENT_MAXI_2.9.0_SAFE
